"gamedate","year","season","gametype","team1","r1_before","score1","score2","team2","r2_before","E1","delta"
"2020-10-11",2020,"秋","東京六大学","法政",1579.4181207226882,0,4,"明治",1517.0438813289759,0.577815043495281,-24.80372468590964
"2020-10-12",2020,"秋","東京六大学","明治",1541.8476060148855,5,0,"法政",1554.6143960367785,0.48383468582564265,22.993339434873114
"2020-10-12",2020,"秋","東京六大学","東大",1140.9491956772874,0,8,"早稲田",1609.7466287958755,0.08711731502405044,-3.511069651729356
"2020-10-18",2020,"秋","東京六大学","明治",1564.8409454497587,2,2,"慶應",1675.5505831870007,0.3631487353024291,6.842563234878546
"2020-10-18",2020,"秋","東京六大学","東大",1137.4381260255582,1,1,"立教",1477.2915902881716,0.15424317728226097,17.28784113588695
"2020-10-19",2020,"秋","東京六大学","慶應",1668.7080199521222,7,2,"明治",1571.6835086846372,0.6214166148561221,16.114242983349143
"2020-10-19",2020,"秋","東京六大学","立教",1460.0037491522846,6,2,"東大",1154.7259671614452,0.823419543632912,4.7419953294999875
"2020-10-24",2020,"秋","東京六大学","慶應",1684.8222629354714,4,1,"法政",1531.6210566019054,0.6856366976083355,9.92365120785439
"2020-10-24",2020,"秋","東京六大学","立教",1464.7457444817846,0,1,"早稲田",1613.2576984476048,0.3184221531671101,-5.384678182303997
"2020-10-25",2020,"秋","東京六大学","早稲田",1618.6423766299088,1,1,"立教",1459.3610662994806,0.6945061235656743,-9.725306178283716
"2020-10-25",2020,"秋","東京六大学","法政",1521.697405394051,1,1,"慶應",1694.7459141433258,0.2918212235016488,10.408938824917561
"2020-10-31",2020,"秋","東京六大学","明治",1555.569265701288,9,3,"東大",1149.9839718319452,0.8882269336519132,3.683252486588706
"2020-10-31",2020,"秋","東京六大学","法政",1532.1063442189686,2,4,"立教",1469.0863724777644,0.5806339574454842,-21.067631352111455
"2020-11-01",2020,"秋","東京六大学","東大",1146.3007193453564,1,4,"明治",1559.2525181878768,0.10681084889537662,0.4539714669600056
"2020-11-01",2020,"秋","東京六大学","立教",1490.1540038298758,5,0,"法政",1511.0387128668572,0.4729121272428249,23.539467364014
"2020-11-07",2020,"秋","東京六大学","慶應",1684.3369753184081,1,3,"早稲田",1608.917070451625,0.5964134009480131,-21.8566035272379
"2020-11-08",2020,"秋","東京六大学","早稲田",1630.773673978863,3,2,"慶應",1662.4803717911702,0.45881384326750524,16.52287836057323
"2021-04-10",2021,"春","東京六大学","慶應",1645.957493430597,1,2,"法政",1487.4992455028432,0.6757515432609088,-23.251147686993935
"2021-04-10",2021,"春","東京六大学","東大",1146.7546908123163,5,6,"早稲田",1647.2965523394362,0.09108697779968625,5.9820805860671955
"2021-04-11",2021,"春","東京六大学","早稲田",1641.314471753369,0,0,"東大",1152.7367713983836,0.9063533321786552,-20.31766660893276
"2021-04-11",2021,"春","東京六大学","法政",1510.7503931898373,1,7,"慶應",1622.706345743603,0.3718475357664606,-16.686975957507396
"2021-04-17",2021,"春","東京六大学","明治",1558.7985467209169,11,0,"東大",1173.0544380073163,0.8570606099784218,6.907275335796409
"2021-04-17",2021,"春","東京六大学","法政",1494.0634172323298,2,2,"立教",1513.6934711938898,0.47699684692183714,1.1501576539081433
"2021-04-18",2021,"春","東京六大学","東大",1166.14716267152,2,17,"明治",1565.7058220567133,0.133000263322151,-6.606360954062018
"2021-04-18",2021,"春","東京六大学","立教",1512.5433135399817,3,1,"法政",1495.213574886238,0.5205152298399854,16.010171987837968
"2021-04-24",2021,"春","東京六大学","明治",1572.3121830107752,5,6,"慶應",1639.3933217011104,0.42104834849572076,-10.51598794873453
"2021-04-24",2021,"春","東京六大学","立教",1528.5534855278197,10,3,"早稲田",1620.9968051444362,0.3917138002051356,29.14023854397465
"2021-04-25",2021,"春","東京六大学","慶應",1649.909309649845,4,1,"明治",1561.7961950620406,0.604041144840017,14.00342884627031
"2021-04-25",2021,"春","東京六大学","早稲田",1591.8565666004615,4,5,"立教",1557.6937240717943,0.5409546347991407,-16.51130226390553
"2021-05-01",2021,"春","東京六大学","東大",1159.540801717458,0,7,"慶應",1663.9127384961153,0.08257562299465739,-2.8547097039643
"2021-05-01",2021,"春","東京六大学","法政",1479.2034028983999,0,2,"早稲田",1575.345264336556,0.3858354234489959,-11.327704652287041
"2021-05-02",2021,"春","東京六大学","慶應",1666.7674482000796,11,6,"東大",1156.6860920134936,0.9211368697854553,1.1282302368824826
"2021-05-02",2021,"春","東京六大学","早稲田",1586.6729689888432,1,5,"法政",1467.8756982461127,0.6409425271085732,-27.960098866574253
"2021-05-08",2021,"春","東京六大学","明治",1547.7927662157704,3,1,"法政",1495.835797112687,0.5629537661635823,13.888245171658125
"2021-05-08",2021,"春","東京六大学","立教",1574.2050263356998,4,2,"東大",1155.5578617766112,0.8829976832944931,-2.113950684887417
"2021-05-09",2021,"春","東京六大学","東大",1157.6718124614986,3,11,"立教",1572.0910756508124,0.11727532060818645,-5.018969930936156
"2021-05-09",2021,"春","東京六大学","法政",1481.947551941029,6,2,"明治",1561.6810113874285,0.4032852237066682,25.74871132581218
"2021-05-15",2021,"春","東京六大学","早稲田",1558.712870122269,5,8,"明治",1535.9323000616164,0.528069117058798,-20.60894194121106
"2021-05-15",2021,"春","東京六大学","立教",1577.1100455817486,4,11,"慶應",1667.895678436962,0.3901669732032434,-18.2342772143936
"2021-05-16",2021,"春","東京六大学","慶應",1686.1299556513557,4,1,"立教",1558.875768367355,0.6527304200876695,11.568965083887688
"2021-05-16",2021,"春","東京六大学","明治",1556.5412420028274,4,3,"早稲田",1538.1039281810579,0.5229059100400798,13.318275021944503
"2021-05-22",2021,"春","東京六大学","東大",1152.6528425305623,2,10,"法政",1507.696263266841,0.14765054372018876,-6.537731086536272
"2021-05-22",2021,"春","東京六大学","立教",1547.3068032834674,4,3,"明治",1569.859517024772,0.47181106025234804,15.873017511331092
"2021-05-23",2021,"春","東京六大学","明治",1553.986499513441,4,1,"立教",1563.1798207947984,0.4884151538156836,19.78472839748698
"2021-05-23",2021,"春","東京六大学","法政",1514.2339943533773,0,2,"東大",1146.115111444026,0.8620083812351599,-35.13635254159524
"2021-05-29",2021,"春","東京六大学","慶應",1697.6989207352433,3,2,"早稲田",1524.7856531591133,0.7037206666362594,4.277537192135522
"2021-05-30",2021,"春","東京六大学","早稲田",1520.5081159669778,4,2,"慶應",1701.9764579273788,0.2860767709419146,27.732094932741514
"2021-09-19",2021,"秋","東京六大学","慶應",1674.2443629946372,15,1,"東大",1181.2514639856213,0.9151644423905058,4.174890857517943
"2021-09-19",2021,"秋","東京六大学","立教",1543.3950923973114,4,0,"早稲田",1548.2402108997194,0.4940806769834192,21.20893866197463
"2021-09-20",2021,"秋","東京六大学","早稲田",1527.0312722377448,2,5,"立教",1564.604031059286,0.4538431242321776,-16.897642299880044
"2021-09-20",2021,"秋","東京六大学","東大",1177.0765731281033,1,4,"慶應",1678.4192538521552,0.08015612274409295,1.786707774524189
"2021-09-25",2021,"秋","東京六大学","明治",1573.771227910928,4,4,"慶應",1676.6325460776309,0.37618367503325967,6.190816248337017
"2021-09-25",2021,"秋","東京六大学","立教",1581.501673359166,15,6,"東大",1178.8632809026276,0.878547160782092,5.515653692310912
"2021-09-26",2021,"秋","東京六大学","慶應",1670.4417298292938,2,2,"明治",1579.9620441592651,0.6102812120846758,-5.514060604233789
"2021-09-26",2021,"秋","東京六大学","東大",1173.3476272103167,7,4,"立教",1587.017327051477,0.11410859069507477,38.500056553517425
"2021-10-02",2021,"秋","東京六大学","早稲田",1510.1336299378647,23,1,"東大",1211.847683763834,0.8145389118021341,9.270863217076053
"2021-10-03",2021,"秋","東京六大学","東大",1202.576820546758,0,19,"早稲田",1519.4044931549408,0.170250960554038,-8.504646139998083
"2021-10-09",2021,"秋","東京六大学","明治",1585.4761047634988,9,0,"東大",1194.0721744067598,0.8759806862312737,5.643977419851831
"2021-10-09",2021,"秋","東京六大学","法政",1479.097641811782,3,8,"立教",1548.5172704979595,0.41501497151364825,-17.93582230183766
"2021-10-10",2021,"秋","東京六大学","東大",1188.428196986908,0,22,"明治",1591.1200821833506,0.11648565779161629,-5.822091696763574
"2021-10-10",2021,"秋","東京六大学","立教",1566.453092799797,4,1,"法政",1461.1618195099445,0.6282537103080257,12.792800572869877
"2021-10-12",2021,"秋","東京六大学","早稲田",1527.909139294939,0,0,"法政",1448.3690189370745,0.5979878504720965,-4.899392523604823
"2021-10-13",2021,"秋","東京六大学","法政",1453.2684114606793,0,0,"早稲田",1523.0097467713342,0.4132009812796245,4.3399509360187745
"2021-10-16",2021,"秋","東京六大学","早稲田",1518.6697958353154,8,5,"明治",1596.9421738801143,0.40194949336571806,24.10801141998526
"2021-10-16",2021,"秋","東京六大学","立教",1579.245893372667,5,8,"慶應",1664.92766922506,0.3931609487654304,-13.863533526542682
"2021-10-18",2021,"秋","東京六大学","慶應",1678.7912027516027,2,2,"立教",1565.3823598461245,0.6406926672738924,-7.0346333636946206
"2021-10-18",2021,"秋","東京六大学","明治",1572.834162460129,0,3,"早稲田",1542.7778072553008,0.5383229343486478,-21.12163280570355
"2021-10-19",2021,"秋","東京六大学","慶應",1671.756569387908,11,2,"法政",1457.608362396698,0.7470053441450262,12.092744524164207
"2021-10-20",2021,"秋","東京六大学","法政",1445.515617872534,0,0,"慶應",1683.8493139120721,0.22913432179914736,13.54328391004263
"2021-10-23",2021,"秋","東京六大学","明治",1551.7125296544255,2,1,"立教",1572.416993209819,0.4734272698484901,15.792207031523988
"2021-10-23",2021,"秋","東京六大学","東大",1182.6061052901443,1,11,"法政",1459.0589017825766,0.19663430642375676,-9.46587125076964
"2021-10-24",2021,"秋","東京六大学","法政",1468.5247730333463,0,0,"東大",1173.1402340393747,0.8195973220659183,-15.979866103295915
"2021-10-24",2021,"秋","東京六大学","立教",1556.6247861782952,4,5,"明治",1567.5047366859494,0.4859422110305102,-13.760681075474002
"2021-10-26",2021,"秋","東京六大学","法政",1452.5449069300503,4,4,"明治",1581.2654177614234,0.33974565179409866,8.012717410295068
"2021-10-27",2021,"秋","東京六大学","明治",1573.2527003511282,6,6,"法政",1460.5576243403452,0.64224136356568,-7.112068178283998
"2021-10-30",2021,"秋","東京六大学","早稲田",1563.8994400610043,5,3,"慶應",1670.3060300020295,0.3658565703350183,23.743104963086324
"2021-10-31",2021,"秋","東京六大学","慶應",1646.5629250389431,3,3,"早稲田",1587.6425450240906,0.5759885506314169,-3.7994275315708426
"2022-04-09",2022,"春","東京六大学","早稲田",1591.4419725556616,1,4,"法政",1467.6696925186293,0.6398762384630324,-26.199298011422783
"2022-04-09",2022,"春","東京六大学","東大",1189.1201001426707,4,11,"慶應",1642.7634975073722,0.11008528090593375,-4.230192599528118
"2022-04-10",2022,"春","東京六大学","慶應",1646.9936901069004,16,2,"東大",1184.8899075431425,0.895839676006542,5.141129176716131
"2022-04-10",2022,"春","東京六大学","法政",1493.868990530052,4,3,"早稲田",1565.2426745442388,0.4170369107577662,18.61172498606018
"2022-04-16",2022,"春","東京六大学","東大",1179.7487783664264,1,12,"明治",1566.140632172844,0.14165965517790235,-6.843288593612616
"2022-04-16",2022,"春","東京六大学","法政",1512.4807155161122,1,4,"立教",1542.8641051028212,0.4644505505368841,-17.42801361511537
"2022-04-17",2022,"春","東京六大学","明治",1572.9839207664568,16,1,"東大",1172.9054897728138,0.8681433008094376,6.5491827474825905
"2022-04-17",2022,"春","東京六大学","立教",1560.2921187179365,7,4,"法政",1495.052701900997,0.5766250093396155,15.374235621290389
"2022-04-23",2022,"春","東京六大学","明治",1579.5331035139393,5,2,"早稲田",1546.6309495581786,0.5389869114138098,17.256140517580672
"2022-04-23",2022,"春","東京六大学","立教",1575.666354339227,2,4,"慶應",1652.1348192836165,0.4103566218620498,-12.553764572939736
"2022-04-24",2022,"春","東京六大学","慶應",1664.6885838565563,3,3,"立教",1563.112589766287,0.6192007376732224,-5.960036883661118
"2022-04-24",2022,"春","東京六大学","早稲田",1529.374809040598,2,1,"明治",1596.78924403152,0.41988606644873316,18.469267201511837
"2022-04-25",2022,"春","東京六大学","明治",1578.319976830008,3,2,"早稲田",1547.8440762421098,0.5368001645417929,12.623562296858848
"2022-04-25",2022,"春","東京六大学","立教",1569.0726266499482,4,7,"慶應",1658.7285469728952,0.39339232537139973,-13.87510235684115
"2022-04-30",2022,"春","東京六大学","慶應",1672.6036493297363,4,5,"法政",1479.6784662797065,0.7179870497751343,-25.362923012705206
"2022-04-30",2022,"春","東京六大学","早稲田",1535.220513945251,2,2,"東大",1166.3563070253313,0.8556753245470483,-17.783766227352416
"2022-05-01",2022,"春","東京六大学","東大",1184.1400732526836,6,6,"早稲田",1517.4367477178987,0.1648563951681855,16.757180241590724
"2022-05-01",2022,"春","東京六大学","法政",1505.0413892924116,2,3,"慶應",1647.2407263170312,0.3329637278012067,-6.1117569140088275
"2022-05-02",2022,"春","東京六大学","慶應",1653.35248323104,5,6,"法政",1498.9296323784029,0.6815377177775177,-23.54045641282438
"2022-05-02",2022,"春","東京六大学","早稲田",1500.679567476308,4,0,"東大",1200.8972534942743,0.813333438079657,5.24630060716274
"2022-05-07",2022,"春","東京六大学","東大",1195.6509528871115,4,7,"立教",1555.197524293107,0.1471198028577179,-1.5614762311570578
"2022-05-07",2022,"春","東京六大学","法政",1522.4700887912272,3,1,"明治",1590.9435391268669,0.41671614664602624,21.20012614753593
"2022-05-08",2022,"春","東京六大学","明治",1569.743412979331,2,2,"法政",1543.6702149387631,0.5322268285841634,-1.6113414292081685
"2022-05-08",2022,"春","東京六大学","立教",1556.7590005242641,3,2,"東大",1194.0894766559545,0.8566126772813427,-3.3670633401186425
"2022-05-09",2022,"春","東京六大学","法政",1545.2815563679712,0,2,"明治",1568.1320715501229,0.4715279945146812,-15.612333205571305
"2022-05-10",2022,"春","東京六大学","明治",1583.7444047556942,6,5,"法政",1529.6692231624,0.567537280959383,11.08670647597934
"2022-05-10",2022,"春","東京六大学","東大",1197.4565399960732,1,5,"早稲田",1505.9258680834707,0.17663712153042205,-4.744828587666691
"2022-05-14",2022,"春","東京六大学","慶應",1629.8120268182156,7,4,"明治",1594.8311112316735,0.5437166206423406,17.019655056154132
"2022-05-14",2022,"春","東京六大学","立教",1553.3919371841455,5,0,"早稲田",1510.6706966711374,0.553178541575499,19.526146647380298
"2022-05-15",2022,"春","東京六大学","早稲田",1491.1445500237571,3,7,"立教",1572.9180838315258,0.3985017820648009,-15.838061614385634
"2022-05-15",2022,"春","東京六大学","明治",1577.8114561755194,2,0,"慶應",1646.8316818743697,0.4137680786459411,21.347529547540184
"2022-05-17",2022,"春","東京六大学","慶應",1625.4841523268294,7,12,"明治",1599.1589857230597,0.5334012778456519,-23.855137618437848
"2022-05-21",2022,"春","東京六大学","法政",1518.5825166864206,9,0,"東大",1192.7117114084065,0.8384118663662558,7.522418413102727
"2022-05-21",2022,"春","東京六大学","立教",1588.7561454459114,3,3,"明治",1623.0141233414975,0.4565687674069084,2.171561629654581
"2022-05-22",2022,"春","東京六大学","明治",1620.8425617118428,3,2,"立教",1590.927707075566,0.5381960453528021,12.55376825630839
"2022-05-22",2022,"春","東京六大学","東大",1185.1892929953037,2,9,"法政",1526.1049350995233,0.15004082374564556,-6.227969741513709
"2022-05-23",2022,"春","東京六大学","立教",1578.3739388192578,0,1,"明治",1633.3963299681511,0.42963853846358335,-10.945497447127659
"2022-05-28",2022,"春","東京六大学","早稲田",1475.3064884093715,2,7,"慶應",1601.6290147083917,0.344226611474424,-14.39640429987645
"2022-05-29",2022,"春","東京六大学","慶應",1616.025419008268,5,3,"早稲田",1460.910084109495,0.6892215676965951,7.574855095007482
"2022-09-10",2022,"秋","東京六大学","早稲田",1453.3352290144876,2,0,"法政",1532.3329048410371,0.40301512276170487,21.885177341751998
"2022-09-10",2022,"秋","東京六大学","明治",1644.3418274152789,3,3,"東大",1178.96132325379,0.9097529353623247,-20.487646768116235
"2022-09-11",2022,"秋","東京六大学","東大",1199.4489700219062,7,11,"明治",1623.8541806471626,0.106852035241411,-1.2555742732161388
"2022-09-11",2022,"秋","東京六大学","法政",1510.447727499285,0,2,"早稲田",1475.2204063562397,0.5440208202469871,-19.236974492186597
"2022-09-12",2022,"秋","東京六大学","明治",1625.1097549203787,13,6,"東大",1198.1933957486901,0.8958070525069823,3.9355759288823124
"2022-09-17",2022,"秋","東京六大学","東大",1194.2578198198078,4,3,"慶應",1623.6002741032755,0.10501900104926162,34.21262047148541
"2022-09-17",2022,"秋","東京六大学","立教",1567.42844137213,4,6,"法政",1491.2107530070984,0.5939745135314518,-21.734659156409837
"2022-09-21",2022,"秋","東京六大学","慶應",1589.38765363179,9,1,"東大",1228.4704402912932,0.8599107566165191,6.159666069700881
"2022-09-21",2022,"秋","東京六大学","法政",1512.9454121635083,5,6,"立教",1545.6937822157201,0.45892601720208803,-12.409871384052893
"2022-09-25",2022,"秋","東京六大学","明治",1629.045330849261,2,0,"早稲田",1494.4573808484263,0.6651078794511679,8.780539507278846
"2022-09-25",2022,"秋","東京六大学","立教",1558.103653599773,0,0,"慶應",1595.547319701491,0.4530293097293761,2.348534513531195
"2022-09-26",2022,"秋","東京六大学","慶應",1593.1987851879599,2,1,"立教",1560.4521881133041,0.5413950061959464,12.393820214151175
"2022-09-26",2022,"秋","東京六大学","早稲田",1485.6768413411473,4,17,"明治",1637.82587035654,0.31417773465828686,-15.606445217044165
"2022-09-27",2022,"秋","東京六大学","立教",1548.058367899153,1,4,"慶應",1605.592605402111,0.42713718728567307,-15.562345452554815
"2022-10-01",2022,"秋","東京六大学","早稲田",1470.0703961241031,4,0,"東大",1222.3107742215923,0.7797366609503699,6.926139463627096
"2022-10-01",2022,"秋","東京六大学","法政",1500.5355407794555,1,2,"明治",1653.4323155735842,0.31256291012067594,-5.0917160299822894
"2022-10-02",2022,"秋","東京六大学","明治",1658.5240316035665,9,1,"法政",1495.4438247494732,0.6996482465173903,14.172791574657317
"2022-10-02",2022,"秋","東京六大学","東大",1215.3846347579652,1,6,"早稲田",1476.9965355877302,0.20696012066119676,-7.533079759215089
"2022-10-04",2022,"秋","東京六大学","東大",1207.85155499875,2,20,"慶應",1621.154950854666,0.10649681216136009,-5.312724122885073
"2022-10-04",2022,"秋","東京六大学","立教",1532.496022446598,9,4,"法政",1481.2710331748158,0.5655433924317161,18.90790410456944
"2022-10-08",2022,"秋","東京六大学","法政",1462.3631290702463,0,5,"慶應",1626.467674977551,0.2991051547967031,-12.140331465990403
"2022-10-08",2022,"秋","東京六大学","立教",1551.4039265511676,4,2,"東大",1202.538830875865,0.858446320633353,-0.8863825518304114
"2022-10-09",2022,"秋","東京六大学","慶應",1638.6080064435414,2,3,"法政",1450.222797604256,0.7277064805493868,-25.848894551417835
"2022-10-09",2022,"秋","東京六大学","東大",1203.4252134276953,2,3,"立教",1550.5175439993372,0.14140376934719498,3.466241008691759
"2022-10-10",2022,"秋","東京六大学","法政",1476.0716921556736,3,7,"慶應",1612.7591118921237,0.3280452334831139,-12.315234185301282
"2022-10-15",2022,"秋","東京六大学","早稲田",1484.5296153469453,4,2,"立教",1547.0513029906456,0.41942817816353084,21.064524571660698
"2022-10-15",2022,"秋","東京六大学","明治",1672.696823178224,3,6,"慶應",1625.074346077425,0.562293553662021,-22.320163771372215
"2022-10-16",2022,"秋","東京六大学","慶應",1647.394509848797,3,4,"明治",1650.3766594068518,0.49605956636776954,-14.266548842336968
"2022-10-16",2022,"秋","東京六大学","立教",1525.9867784189848,2,3,"早稲田",1505.594139918606,0.5266311832796009,-15.795129687928538
"2022-10-17",2022,"秋","東京六大学","明治",1664.6432082491888,0,7,"慶應",1633.12796100646,0.5417403339244058,-25.81294525045172
"2022-10-22",2022,"秋","東京六大学","東大",1206.891454436387,1,2,"法政",1463.7564579703724,0.20571930457537485,0.25046424728276534
"2022-10-23",2022,"秋","東京六大学","法政",1463.5059937230897,5,0,"東大",1207.1419186836697,0.794933391536909,7.438404149309797
"2022-10-29",2022,"秋","東京六大学","立教",1510.1916487310564,0,1,"明治",1638.830262998737,0.3358480000249889,-6.255970525197936
"2022-10-30",2022,"秋","東京六大学","明治",1645.0862335239349,4,2,"立教",1503.9356782058585,0.6795182083579555,8.060023061939464
"2022-11-05",2022,"秋","東京六大学","慶應",1658.9409062569118,4,5,"早稲田",1521.3892696065345,0.6742350757219481,-23.175324310045898
"2022-11-06",2022,"秋","東京六大学","早稲田",1544.5645939165804,9,6,"慶應",1635.765581946866,0.3811829341753755,25.146339379502386
"2023-04-08",2023,"春","東京六大学","東大",1199.70351453436,2,3,"明治",1653.1462565858744,0.10318030572576768,5.377414189763123
"2023-04-08",2023,"春","東京六大学","法政",1470.9443978723993,10,0,"慶應",1610.6192425673635,0.3385046960984955,32.70892112465703
"2023-04-09",2023,"春","東京六大学","慶應",1577.9103214427064,3,2,"法政",1503.6533189970564,0.5889056135694674,10.018289845475126
"2023-04-09",2023,"春","東京六大学","明治",1647.7688423961113,6,3,"東大",1205.0809287241232,0.893873816585485,-0.48820474100308986
"2023-04-10",2023,"春","東京六大学","法政",1493.6350291515812,4,1,"慶應",1587.9286112881816,0.3868830158533407,24.86133529560413
"2023-04-16",2023,"春","東京六大学","東大",1205.5691334651262,1,9,"早稲田",1569.7109332960829,0.1498782256761133,-6.6491151843325
"2023-04-16",2023,"春","東京六大学","法政",1518.4963644471852,1,1,"立教",1495.875655143919,0.5272551183489044,-1.3627559174452186
"2023-04-17",2023,"春","東京六大学","早稲田",1576.3600484804153,14,1,"東大",1198.9200182807938,0.8600724086285855,6.893938052700549
"2023-04-17",2023,"春","東京六大学","立教",1497.238411061364,1,2,"法政",1517.13360852974,0.4758100213660216,-13.254071592249572
"2023-04-18",2023,"春","東京六大学","法政",1530.3876801219897,4,3,"立教",1483.9843394691145,0.5567013158416202,11.628504731867483
"2023-04-22",2023,"春","東京六大学","慶應",1563.0672759925776,0,0,"明治",1647.2806376551082,0.39771085368509823,5.1144573157450886
"2023-04-22",2023,"春","東京六大学","立教",1472.355834737247,2,8,"早稲田",1583.253986533116,0.3686888976369324,-16.529044051030986
"2023-04-23",2023,"春","東京六大学","早稲田",1599.783030584147,11,3,"立教",1455.826790686216,0.6691268945256257,15.69885917424555
"2023-04-23",2023,"春","東京六大学","明治",1642.166180339363,5,1,"慶應",1568.1817333083227,0.5908584777643001,16.370048622930582
"2023-04-24",2023,"春","東京六大学","慶應",1551.811684685392,5,4,"明治",1658.5362289622938,0.3695385876375021,20.98664114207339
"2023-04-25",2023,"春","東京六大学","明治",1637.5495878202203,5,2,"慶應",1572.7983258274655,0.5808993374577035,15.160519215385987
"2023-04-29",2023,"春","東京六大学","慶應",1557.6378066120797,11,3,"東大",1192.0260802280932,0.8611757891450749,6.0964144432730905
"2023-04-29",2023,"春","東京六大学","法政",1542.016184853857,4,5,"明治",1652.7101070356061,0.3641153514604056,-7.6693380969687714
"2023-05-01",2023,"春","東京六大学","明治",1660.3794451325748,3,0,"法政",1534.3468467568885,0.6545834334733938,11.476314414601474
"2023-05-01",2023,"春","東京六大学","東大",1185.9296657848201,0,3,"慶應",1563.7342210553527,0.13011636745894814,-0.7113044612185704
"2023-05-06",2023,"春","東京六大学","早稲田",1615.4818897583925,3,1,"法政",1522.8705323422869,0.6135388706756814,11.358989946053171
"2023-05-06",2023,"春","東京六大学","立教",1440.1279315119705,6,6,"東大",1185.2183613236016,0.7801960208875609,-14.009801044378046
"2023-05-08",2023,"春","東京六大学","東大",1199.2281623679796,0,2,"立教",1426.1181304675924,0.24302889465573607,-4.187378212624049
"2023-05-08",2023,"春","東京六大学","法政",1511.5115423962336,9,6,"早稲田",1626.8408797044458,0.35896354922513574,26.257308627014375
"2023-05-09",2023,"春","東京六大学","早稲田",1600.5835710774313,0,0,"法政",1537.768851023248,0.5788521436945157,-3.942607184725783
"2023-05-09",2023,"春","東京六大学","立教",1430.3055086802165,4,2,"東大",1195.0407841553556,0.766140176946204,3.728924632527042
"2023-05-10",2023,"春","東京六大学","法政",1541.711458207974,4,2,"早稲田",1596.6409638927055,0.4304501622116375,20.513425369255366
"2023-05-13",2023,"春","東京六大学","慶應",1564.4455255165713,3,3,"立教",1434.0344333127434,0.6608990714245258,-8.044953571226287
"2023-05-13",2023,"春","東京六大学","明治",1671.8557595471764,15,4,"早稲田",1576.12753852345,0.6194441963054103,18.788096019446986
"2023-05-14",2023,"春","東京六大学","早稲田",1557.339442504003,3,6,"明治",1690.6438555666234,0.3356262144923883,-10.986796812890578
"2023-05-14",2023,"春","東京六大学","立教",1442.0793868839696,3,6,"慶應",1556.400571945345,0.3569482909569784,-12.052900636120082
"2023-05-16",2023,"春","東京六大学","慶應",1568.4534725814651,7,2,"立教",1430.0264862478496,0.6719465988461468,13.587743783847905
"2023-05-20",2023,"春","東京六大学","法政",1562.2248835772293,11,0,"東大",1191.3118595228286,0.8708667181975925,6.216969924837873
"2023-05-20",2023,"春","東京六大学","立教",1416.4387424640017,0,1,"明治",1701.630652379514,0.1858371958383473,1.2445696841341434
"2023-05-21",2023,"春","東京六大学","明治",1700.3860826953799,11,3,"立教",1417.6833121481359,0.8134672531801652,8.481841241518573
"2023-05-21",2023,"春","東京六大学","東大",1185.0948895979907,0,2,"法政",1568.4418535020673,0.12084598691831219,1.9217671742471452
"2023-05-27",2023,"春","東京六大学","慶應",1582.041216365313,3,5,"早稲田",1546.3526456911125,0.5461109597248625,-19.341481466080367
"2023-05-28",2023,"春","東京六大学","早稲田",1565.6941271571927,1,15,"慶應",1562.6997348992327,0.5039017050328095,-25.128198228683708
"2023-05-30",2023,"春","東京六大学","慶應",1587.8279331279164,1,0,"早稲田",1540.565928928509,0.5615998397778359,11.3835785350567
"2023-09-09",2023,"秋","東京六大学","東大",1187.0166567722379,0,3,"明治",1708.8679239368985,0.0682656300712414,2.381232408166767
"2023-09-09",2023,"秋","東京六大学","立教",1409.2014709066173,2,3,"慶應",1599.211511662973,0.27528356136130644,-3.227748592013814
"2023-09-10",2023,"秋","東京六大学","慶應",1602.4392602549867,11,7,"立教",1405.9737223146035,0.7324992460435442,9.288010208968378
"2023-09-10",2023,"秋","東京六大学","明治",1706.4866915287316,3,1,"東大",1189.3978891804047,0.9314123304546437,-4.534683042894944
"2023-09-16",2023,"秋","東京六大学","東大",1193.9325722232998,0,6,"早稲田",1529.1823503934525,0.15627792936753593,-5.908495637561161
"2023-09-16",2023,"秋","東京六大学","立教",1396.685712105635,1,3,"法政",1566.52008632782,0.2961100763224434,-6.841437295959415
"2023-09-17",2023,"秋","東京六大学","早稲田",1535.0908460310136,6,2,"東大",1188.0240765857386,0.8529534083468722,3.2653020938019806
"2023-09-17",2023,"秋","東京六大学","法政",1573.3615236237795,7,0,"立教",1389.8442748096757,0.7194367328432197,12.754091912070443
"2023-09-23",2023,"秋","東京六大学","慶應",1611.7272704639552,8,2,"法政",1586.1156155358499,0.5330998573764497,21.43960630036188
"2023-09-23",2023,"秋","東京六大学","明治",1701.9520084858366,3,5,"早稲田",1538.3561481248155,0.6976845714903757,-26.920162054356027
"2023-09-24",2023,"秋","東京六大学","早稲田",1565.2763101791716,2,5,"明治",1675.0318464314805,0.3624828013462639,-12.329626155584359
"2023-09-24",2023,"秋","東京六大学","法政",1564.676009235488,6,4,"慶應",1633.166876764317,0.4117823090221257,21.446818028730956
"2023-09-25",2023,"秋","東京六大学","慶應",1611.720058735586,0,0,"法政",1586.122827264219,0.5334489667564429,-1.6724483378221466
"2023-09-25",2023,"秋","東京六大学","明治",1687.3614725870648,2,0,"早稲田",1552.9466840235873,0.6672134522569642,8.675260866989031
"2023-09-26",2023,"秋","東京六大学","法政",1587.795275602041,4,5,"慶應",1610.047610397764,0.47076179197919876,-13.001660122908431
