"gamedate","gametype","team1","score1","score2","team2"
"2009-10-05","東都2部","駒澤大学",1,1,"国士舘大学"
"2009-10-09","東都1部","中央大学",0,1,"國學院大學"
"2009-10-09","東都1部","青山学院大学",2,3,"立正大学"
"2009-10-09","東都2部","日本大学",2,0,"拓殖大学"
"2009-10-09","東都2部","駒澤大学",1,2,"国士舘大学"
"2009-10-10","東都3部","大正大学",11,0,"上智大学"
"2009-10-10","東都3部","順天堂大学",1,3,"学習院大学"
"2009-10-10","東都4部","一橋大学",7,0,"東京都市大学"
"2009-10-11","東都3部","上智大学",0,2,"大正大学"
"2009-10-11","東都3部","学習院大学",2,3,"順天堂大学"
"2009-10-11","東都4部","東京都市大学",2,8,"一橋大学"
"2009-10-12","東都3部","順天堂大学",1,4,"学習院大学"
"2009-10-12","東都4部","東京都市大学",3,1,"東京科学大学"
"2009-10-13","東都1部","國學院大學",0,1,"立正大学"
"2009-10-13","東都1部","東洋大学",4,6,"亜細亜大学"
"2009-10-13","東都2部","専修大学",6,1,"東京農業大学"
"2009-10-13","東都2部","駒澤大学",4,0,"拓殖大学"
"2009-10-14","東都1部","亜細亜大学",6,0,"東洋大学"
"2009-10-14","東都1部","立正大学",1,2,"國學院大學"
"2009-10-14","東都2部","拓殖大学",0,3,"駒澤大学"
"2009-10-14","東都2部","東京農業大学",4,1,"専修大学"
"2009-10-15","東都1部","國學院大學",1,4,"立正大学"
"2009-10-15","東都2部","専修大学",5,12,"東京農業大学"
"2009-10-16","東都2部","国士舘大学",6,4,"駒澤大学"
"2009-10-17","東都3部","上智大学",3,4,"学習院大学"
"2009-10-17","東都3部","成蹊大学",7,3,"芝浦工業大学"
"2009-10-17","東都4部","東京科学大学",6,8,"一橋大学"
"2009-10-18","東都3部","学習院大学",8,3,"上智大学"
"2009-10-18","東都3部","芝浦工業大学",5,6,"成蹊大学"
"2009-10-18","東都4部","一橋大学",15,9,"東京科学大学"
"2009-10-19","東都2部","日本大学",1,8,"国士舘大学"
"2009-10-19","東都2部","東京農業大学",2,4,"拓殖大学"
"2009-10-20","東都1部","亜細亜大学",7,0,"中央大学"
"2009-10-20","東都1部","東洋大学",0,4,"青山学院大学"
"2009-10-20","東都2部","国士舘大学",3,7,"日本大学"
"2009-10-20","東都2部","拓殖大学",4,7,"東京農業大学"
"2009-10-21","東都1部","中央大学",7,1,"亜細亜大学"
"2009-10-21","東都1部","青山学院大学",3,4,"東洋大学"
"2009-10-21","東都2部","日本大学",0,1,"国士舘大学"
"2009-10-21","東都2部","東京農業大学",3,2,"拓殖大学"
"2009-10-22","東都1部","亜細亜大学",5,3,"中央大学"
"2009-10-22","東都1部","東洋大学",5,2,"青山学院大学"
"2009-10-24","東都3部","大正大学",3,2,"順天堂大学"
"2009-10-25","東都3部","順天堂大学",1,10,"大正大学"
"2009-10-27","東都2部","専修大学",11,4,"駒澤大学"
"2009-10-28","東都1部","國學院大學",2,1,"中央大学"
"2009-10-28","東都1部","立正大学",4,0,"青山学院大学"
"2009-10-28","東都2部","駒澤大学",2,1,"専修大学"
"2009-10-29","東都2部","専修大学",5,8,"駒澤大学"
"2009-11-07","東都入替戦","青山学院大学",4,5,"国士舘大学"
"2009-11-08","東都入替戦","国士舘大学",1,0,"青山学院大学"
"2009-11-09","東都入替戦","専修大学",3,1,"大正大学"
"2009-11-09","東都入替戦","芝浦工業大学",1,5,"一橋大学"
"2009-11-10","東都入替戦","一橋大学",5,0,"芝浦工業大学"
"2009-11-10","東都入替戦","大正大学",5,15,"専修大学"
"2010-04-03","東都3部","大正大学",9,5,"上智大学"
"2010-04-03","東都3部","成蹊大学",1,2,"一橋大学"
"2010-04-04","東都3部","一橋大学",1,0,"成蹊大学"
"2010-04-04","東都3部","上智大学",3,13,"大正大学"
"2010-04-06","東都1部","國學院大學",4,0,"国士舘大学"
"2010-04-06","東都1部","立正大学",4,3,"東洋大学"
"2010-04-07","東都1部","国士舘大学",3,0,"國學院大學"
"2010-04-07","東都2部","青山学院大学",5,1,"拓殖大学"
"2010-04-08","東都1部","國學院大學",3,2,"国士舘大学"
"2010-04-08","東都1部","東洋大学",4,0,"立正大学"
"2010-04-08","東都2部","拓殖大学",2,4,"青山学院大学"
"2010-04-08","東都2部","日本大学",2,1,"専修大学"
"2010-04-09","東都1部","立正大学",0,2,"東洋大学"
"2010-04-09","東都2部","専修大学",3,0,"日本大学"
"2010-04-10","東都3部","学習院大学",9,6,"上智大学"
"2010-04-10","東都3部","順天堂大学",5,1,"一橋大学"
"2010-04-10","東都4部","芝浦工業大学",6,7,"東京都市大学"
"2010-04-11","東都3部","一橋大学",1,5,"順天堂大学"
"2010-04-11","東都3部","上智大学",4,5,"学習院大学"
"2010-04-11","東都4部","東京都市大学",4,2,"芝浦工業大学"
"2010-04-13","東都1部","中央大学",3,2,"国士舘大学"
"2010-04-13","東都1部","亜細亜大学",1,9,"東洋大学"
"2010-04-13","東都2部","東京農業大学",6,3,"拓殖大学"
"2010-04-13","東都2部","駒澤大学",6,2,"専修大学"
"2010-04-14","東都1部","国士舘大学",2,8,"中央大学"
"2010-04-14","東都1部","東洋大学",4,0,"亜細亜大学"
"2010-04-14","東都2部","専修大学",1,8,"駒澤大学"
"2010-04-14","東都2部","拓殖大学",5,4,"東京農業大学"
"2010-04-18","東都3部","大正大学",9,4,"順天堂大学"
"2010-04-18","東都3部","学習院大学",6,0,"成蹊大学"
"2010-04-18","東都4部","東京科学大学",2,17,"東京都市大学"
"2010-04-19","東都2部","東京農業大学",3,1,"日本大学"
"2010-04-19","東都2部","青山学院大学",3,0,"駒澤大学"
"2010-04-19","東都3部","成蹊大学",6,7,"学習院大学"
"2010-04-19","東都3部","順天堂大学",13,9,"大正大学"
"2010-04-20","東都1部","亜細亜大学",3,0,"國學院大學"
"2010-04-20","東都1部","立正大学",6,2,"中央大学"
"2010-04-20","東都2部","日本大学",5,1,"東京農業大学"
"2010-04-20","東都2部","駒澤大学",0,3,"青山学院大学"
"2010-04-20","東都3部","大正大学",1,0,"順天堂大学"
"2010-04-21","東都1部","中央大学",3,0,"立正大学"
"2010-04-21","東都1部","國學院大學",5,7,"亜細亜大学"
"2010-04-21","東都2部","東京農業大学",2,1,"日本大学"
"2010-04-23","東都1部","立正大学",1,13,"中央大学"
"2010-04-23","東都2部","日本大学",1,2,"専修大学"
"2010-04-23","東都2部","東京農業大学",4,3,"拓殖大学"
"2010-04-24","東都3部","大正大学",18,3,"一橋大学"
"2010-04-24","東都3部","成蹊大学",2,1,"上智大学"
"2010-04-24","東都4部","芝浦工業大学",12,1,"東京科学大学"
"2010-04-25","東都3部","一橋大学",4,6,"大正大学"
"2010-04-25","東都3部","上智大学",2,8,"成蹊大学"
"2010-04-25","東都4部","東京科学大学",6,12,"芝浦工業大学"
"2010-04-26","東都2部","日本大学",4,9,"拓殖大学"
"2010-04-26","東都2部","青山学院大学",8,4,"専修大学"
"2010-04-27","東都1部","立正大学",1,0,"国士舘大学"
"2010-04-27","東都2部","拓殖大学",0,2,"日本大学"
"2010-04-29","東都1部","国士舘大学",5,2,"立正大学"
"2010-04-29","東都1部","國學院大學",1,17,"東洋大学"
"2010-04-30","東都1部","東洋大学",3,0,"國學院大學"
"2010-04-30","東都1部","立正大学",2,4,"国士舘大学"
"2010-04-30","東都2部","専修大学",3,2,"青山学院大学"
"2010-04-30","東都2部","日本大学",5,4,"拓殖大学"
"2010-05-01","東都3部","学習院大学",7,9,"一橋大学"
"2010-05-01","東都3部","順天堂大学",2,1,"上智大学"
"2010-05-01","東都4部","芝浦工業大学",5,8,"東京都市大学"
"2010-05-02","東都3部","一橋大学",2,1,"学習院大学"
"2010-05-02","東都3部","上智大学",0,7,"順天堂大学"
"2010-05-02","東都4部","東京都市大学",1,4,"芝浦工業大学"
"2010-05-03","東都2部","東京農業大学",0,4,"専修大学"
"2010-05-03","東都2部","駒澤大学",4,2,"拓殖大学"
"2010-05-03","東都4部","東京都市大学",12,6,"東京科学大学"
"2010-05-04","東都1部","中央大学",9,1,"東洋大学"
"2010-05-04","東都1部","亜細亜大学",5,2,"国士舘大学"
"2010-05-04","東都2部","専修大学",1,2,"東京農業大学"
"2010-05-04","東都2部","拓殖大学",2,3,"駒澤大学"
"2010-05-05","東都1部","国士舘大学",1,8,"亜細亜大学"
"2010-05-05","東都1部","東洋大学",3,1,"中央大学"
"2010-05-05","東都2部","東京農業大学",4,11,"専修大学"
"2010-05-06","東都1部","中央大学",12,4,"東洋大学"
"2010-05-07","東都2部","青山学院大学",12,6,"専修大学"
"2010-05-08","東都3部","大正大学",8,0,"成蹊大学"
"2010-05-08","東都3部","学習院大学",2,3,"順天堂大学"
"2010-05-08","東都4部","東京科学大学",3,9,"東京都市大学"
"2010-05-09","東都3部","成蹊大学",0,15,"大正大学"
"2010-05-09","東都3部","順天堂大学",6,2,"学習院大学"
"2010-05-09","東都4部","東京都市大学",1,4,"東京科学大学"
"2010-05-10","東都2部","東京農業大学",0,7,"駒澤大学"
"2010-05-10","東都2部","青山学院大学",9,0,"日本大学"
"2010-05-12","東都1部","亜細亜大学",1,2,"中央大学"
"2010-05-12","東都1部","立正大学",3,1,"國學院大學"
"2010-05-12","東都2部","日本大学",4,6,"青山学院大学"
"2010-05-12","東都2部","駒澤大学",3,2,"東京農業大学"
"2010-05-13","東都1部","中央大学",4,6,"亜細亜大学"
"2010-05-13","東都1部","國學院大學",3,0,"立正大学"
"2010-05-14","東都1部","亜細亜大学",1,0,"中央大学"
"2010-05-14","東都1部","立正大学",0,3,"國學院大學"
"2010-05-15","東都3部","上智大学",7,6,"一橋大学"
"2010-05-15","東都3部","成蹊大学",0,1,"順天堂大学"
"2010-05-15","東都4部","芝浦工業大学",4,8,"東京科学大学"
"2010-05-16","東都3部","一橋大学",5,3,"上智大学"
"2010-05-16","東都3部","順天堂大学",7,4,"成蹊大学"
"2010-05-16","東都4部","東京科学大学",4,2,"芝浦工業大学"
"2010-05-17","東都2部","拓殖大学",2,1,"専修大学"
"2010-05-17","東都2部","日本大学",0,1,"駒澤大学"
"2010-05-18","東都1部","國學院大學",2,0,"中央大学"
"2010-05-18","東都1部","東洋大学",7,2,"国士舘大学"
"2010-05-18","東都2部","専修大学",11,0,"拓殖大学"
"2010-05-18","東都2部","駒澤大学",13,8,"日本大学"
"2010-05-19","東都1部","中央大学",8,1,"國學院大學"
"2010-05-19","東都1部","国士舘大学",8,9,"東洋大学"
"2010-05-19","東都2部","拓殖大学",5,3,"専修大学"
"2010-05-19","東都3部","上智大学",7,5,"一橋大学"
"2010-05-21","東都1部","國學院大學",4,5,"中央大学"
"2010-05-22","東都3部","大正大学",4,5,"学習院大学"
"2010-05-22","東都4部","東京科学大学",9,10,"東京都市大学"
"2010-05-23","東都4部","芝浦工業大学",8,8,"東京都市大学"
"2010-05-25","東都2部","青山学院大学",3,1,"東京農業大学"
"2010-05-25","東都3部","学習院大学",4,3,"大正大学"
"2010-05-26","東都1部","立正大学",0,2,"亜細亜大学"
"2010-05-26","東都2部","東京農業大学",6,7,"青山学院大学"
"2010-05-26","東都4部","芝浦工業大学",11,4,"東京都市大学"
"2010-05-27","東都1部","亜細亜大学",10,4,"立正大学"
"2010-06-06","東都入替戦","立正大学",1,0,"専修大学"
"2010-06-07","東都入替戦","立正大学",1,0,"専修大学"
"2010-06-08","東都入替戦","専修大学",2,4,"立正大学"
"2010-06-09","東都入替戦","国士舘大学",9,1,"大正大学"
"2010-06-09","東都入替戦","芝浦工業大学",8,4,"東京科学大学"
"2010-06-10","東都入替戦","大正大学",4,4,"国士舘大学"
"2010-06-10","東都入替戦","東京科学大学",4,4,"芝浦工業大学"
"2010-06-11","東都入替戦","大正大学",4,5,"国士舘大学"
"2010-06-11","東都入替戦","東京科学大学",7,8,"芝浦工業大学"
"2010-09-04","東都1部","中央大学",2,5,"青山学院大学"
"2010-09-04","東都1部","東洋大学",2,0,"国士舘大学"
"2010-09-05","東都1部","国士舘大学",2,3,"東洋大学"
"2010-09-05","東都1部","青山学院大学",2,2,"中央大学"
"2010-09-05","東都3部","学習院大学",4,3,"上智大学"
"2010-09-05","東都3部","順天堂大学",1,2,"成蹊大学"
"2010-09-06","東都1部","青山学院大学",2,3,"中央大学"
"2010-09-06","東都2部","専修大学",8,13,"日本大学"
"2010-09-06","東都2部","立正大学",1,2,"拓殖大学"
"2010-09-06","東都3部","上智大学",0,4,"学習院大学"
"2010-09-06","東都3部","成蹊大学",2,3,"順天堂大学"
"2010-09-07","東都1部","中央大学",4,2,"青山学院大学"
"2010-09-07","東都2部","拓殖大学",8,1,"立正大学"
"2010-09-07","東都2部","日本大学",6,2,"専修大学"
"2010-09-07","東都3部","順天堂大学",5,4,"成蹊大学"
"2010-09-11","東都3部","一橋大学",3,15,"上智大学"
"2010-09-11","東都3部","大正大学",6,0,"成蹊大学"
"2010-09-11","東都4部","東京都市大学",1,2,"東京科学大学"
"2010-09-12","東都3部","上智大学",4,3,"一橋大学"
"2010-09-12","東都3部","成蹊大学",6,4,"大正大学"
"2010-09-12","東都4部","東京科学大学",5,6,"東京都市大学"
"2010-09-13","東都2部","東京農業大学",1,4,"日本大学"
"2010-09-13","東都2部","駒澤大学",2,3,"拓殖大学"
"2010-09-13","東都3部","大正大学",7,0,"成蹊大学"
"2010-09-14","東都1部","亜細亜大学",4,5,"国士舘大学"
"2010-09-14","東都1部","國學院大學",5,3,"青山学院大学"
"2010-09-14","東都2部","拓殖大学",5,1,"駒澤大学"
"2010-09-14","東都2部","日本大学",1,4,"東京農業大学"
"2010-09-15","東都1部","国士舘大学",1,3,"亜細亜大学"
"2010-09-15","東都1部","青山学院大学",2,3,"國學院大學"
"2010-09-15","東都2部","東京農業大学",5,3,"日本大学"
"2010-09-17","東都1部","亜細亜大学",6,0,"国士舘大学"
"2010-09-18","東都3部","大正大学",5,3,"学習院大学"
"2010-09-18","東都3部","順天堂大学",1,0,"一橋大学"
"2010-09-18","東都4部","芝浦工業大学",13,7,"東京科学大学"
"2010-09-19","東都3部","一橋大学",2,1,"順天堂大学"
"2010-09-19","東都3部","学習院大学",4,5,"大正大学"
"2010-09-19","東都4部","東京科学大学",14,15,"芝浦工業大学"
"2010-09-20","東都3部","順天堂大学",1,2,"一橋大学"
"2010-09-21","東都1部","亜細亜大学",0,1,"中央大学"
"2010-09-21","東都1部","東洋大学",2,0,"國學院大學"
"2010-09-21","東都2部","立正大学",1,3,"東京農業大学"
"2010-09-21","東都2部","駒澤大学",7,12,"専修大学"
"2010-09-22","東都1部","中央大学",4,3,"亜細亜大学"
"2010-09-22","東都1部","國學院大學",3,2,"東洋大学"
"2010-09-22","東都2部","専修大学",2,5,"駒澤大学"
"2010-09-22","東都2部","東京農業大学",4,5,"立正大学"
"2010-09-24","東都1部","東洋大学",6,3,"國學院大學"
"2010-09-24","東都2部","立正大学",4,1,"東京農業大学"
"2010-09-24","東都2部","駒澤大学",3,1,"専修大学"
"2010-09-25","東都4部","東京都市大学",3,4,"芝浦工業大学"
"2010-09-26","東都3部","学習院大学",13,6,"成蹊大学"
"2010-09-26","東都3部","順天堂大学",0,3,"上智大学"
"2010-09-26","東都4部","芝浦工業大学",6,3,"東京都市大学"
"2010-09-29","東都2部","専修大学",5,4,"拓殖大学"
"2010-09-29","東都2部","立正大学",5,3,"日本大学"
"2010-09-29","東都3部","上智大学",1,0,"順天堂大学"
"2010-09-29","東都3部","成蹊大学",6,11,"学習院大学"
"2010-10-01","東都1部","中央大学",4,0,"国士舘大学"
"2010-10-01","東都1部","東洋大学",2,6,"青山学院大学"
"2010-10-01","東都2部","拓殖大学",2,3,"専修大学"
"2010-10-01","東都2部","日本大学",8,1,"立正大学"
"2010-10-02","東都3部","一橋大学",4,5,"成蹊大学"
"2010-10-02","東都3部","大正大学",1,0,"上智大学"
"2010-10-02","東都4部","東京都市大学",7,2,"東京科学大学"
"2010-10-03","東都3部","上智大学",0,1,"大正大学"
"2010-10-03","東都3部","成蹊大学",1,4,"一橋大学"
"2010-10-03","東都4部","東京科学大学",5,6,"東京都市大学"
"2010-10-04","東都2部","東京農業大学",1,5,"拓殖大学"
"2010-10-04","東都2部","駒澤大学",2,1,"日本大学"
"2010-10-05","東都2部","拓殖大学",0,3,"東京農業大学"
"2010-10-05","東都2部","日本大学",2,5,"駒澤大学"
"2010-10-05","東都3部","一橋大学",8,0,"成蹊大学"
