"gamedate","gametype","team1","score1","score2","team2"
"2010-10-03","東京六大学","慶應",3,4,"法政"
"2010-10-03","東京六大学","東大",2,7,"早稲田"
"2010-10-04","東京六大学","早稲田",7,0,"東大"
"2010-10-05","東京六大学","慶應",5,3,"立教"
"2010-10-11","東京六大学","東大",0,3,"立教"
"2010-10-11","東京六大学","法政",1,4,"明治"
"2010-10-12","東京六大学","明治",5,8,"法政"
"2010-10-12","東京六大学","立教",7,0,"東大"
"2010-10-13","東京六大学","法政",0,1,"明治"
"2010-10-16","東京六大学","早稲田",7,3,"立教"
"2010-10-16","東京六大学","明治",4,0,"慶應"
"2010-10-17","東京六大学","慶應",8,0,"明治"
"2010-10-17","東京六大学","立教",2,3,"早稲田"
"2010-10-18","東京六大学","明治",3,4,"慶應"
"2010-10-23","東京六大学","明治",5,4,"立教"
"2010-10-23","東京六大学","東大",1,12,"法政"
"2010-10-24","東京六大学","法政",11,2,"東大"
"2010-10-24","東京六大学","立教",3,0,"明治"
"2010-10-25","東京六大学","明治",11,7,"立教"
"2010-10-31","東京六大学","慶應",2,0,"早稲田"
"2010-11-01","東京六大学","早稲田",1,7,"慶應"
"2010-11-03","東京六大学","早稲田",10,5,"慶應"
"2011-04-09","東京六大学","慶應",6,4,"立教"
"2011-04-09","東京六大学","慶應",7,2,"法政"
"2011-04-09","東京六大学","慶應",5,1,"東大"
"2011-04-09","東京六大学","慶應",0,6,"明治"
"2011-04-09","東京六大学","慶應",9,3,"明治"
"2011-04-09","東京六大学","慶應",4,3,"早稲田"
"2011-04-09","東京六大学","早稲田",4,0,"東大"
"2011-04-09","東京六大学","早稲田",7,5,"東大"
"2011-04-09","東京六大学","早稲田",0,7,"明治"
"2011-04-09","東京六大学","早稲田",0,3,"立教"
"2011-04-09","東京六大学","早稲田",2,13,"立教"
"2011-04-09","東京六大学","早稲田",1,11,"法政"
"2011-04-09","東京六大学","早稲田",0,5,"法政"
"2011-04-09","東京六大学","早稲田",1,6,"慶應"
"2011-04-09","東京六大学","明治",3,1,"立教"
"2011-04-09","東京六大学","明治",1,3,"立教"
"2011-04-09","東京六大学","明治",4,2,"早稲田"
"2011-04-09","東京六大学","明治",4,0,"東大"
"2011-04-09","東京六大学","明治",2,2,"慶應"
"2011-04-09","東京六大学","明治",0,5,"慶應"
"2011-04-09","東京六大学","明治",1,3,"法政"
"2011-04-09","東京六大学","東大",3,3,"早稲田"
"2011-04-09","東京六大学","東大",4,11,"法政"
"2011-04-09","東京六大学","東大",1,7,"慶應"
"2011-04-09","東京六大学","東大",0,2,"明治"
"2011-04-09","東京六大学","東大",0,5,"立教"
"2011-04-09","東京六大学","法政",6,0,"東大"
"2011-04-09","東京六大学","法政",0,3,"慶應"
"2011-04-09","東京六大学","法政",1,7,"立教"
"2011-04-09","東京六大学","法政",8,9,"立教"
"2011-04-09","東京六大学","法政",1,2,"早稲田"
"2011-04-09","東京六大学","法政",2,5,"明治"
"2011-04-09","東京六大学","法政",2,0,"明治"
"2011-04-09","東京六大学","立教",4,2,"慶應"
"2011-04-09","東京六大学","立教",4,5,"慶應"
"2011-04-09","東京六大学","立教",4,3,"明治"
"2011-04-09","東京六大学","立教",2,4,"早稲田"
"2011-04-09","東京六大学","立教",7,7,"法政"
"2011-04-09","東京六大学","立教",8,0,"東大"
"2011-04-10","東京六大学","東大",3,3,"早稲田"
"2011-04-10","東京六大学","立教",4,2,"慶應"
"2011-04-11","東京六大学","慶應",6,4,"立教"
"2011-04-11","東京六大学","早稲田",7,5,"東大"
"2011-04-12","東京六大学","立教",4,5,"慶應"
"2011-04-16","東京六大学","法政",6,0,"東大"
"2011-04-17","東京六大学","明治",3,1,"立教"
"2011-04-18","東京六大学","東大",4,11,"法政"
"2011-04-18","東京六大学","立教",4,3,"明治"
"2011-04-19","東京六大学","明治",1,3,"立教"
"2011-04-24","東京六大学","明治",4,2,"早稲田"
"2011-04-24","東京六大学","法政",0,3,"慶應"
"2011-04-25","東京六大学","慶應",7,2,"法政"
"2011-04-25","東京六大学","早稲田",0,7,"明治"
"2011-04-30","東京六大学","慶應",5,1,"東大"
"2011-04-30","東京六大学","早稲田",0,3,"立教"
"2011-05-01","東京六大学","東大",1,7,"慶應"
"2011-05-01","東京六大学","立教",2,4,"早稲田"
"2011-05-02","東京六大学","早稲田",2,13,"立教"
"2011-05-07","東京六大学","東大",0,2,"明治"
"2011-05-07","東京六大学","法政",1,7,"立教"
"2011-05-08","東京六大学","明治",4,0,"東大"
"2011-05-08","東京六大学","立教",7,7,"法政"
"2011-05-09","東京六大学","法政",8,9,"立教"
"2011-05-14","東京六大学","慶應",0,6,"明治"
"2011-05-14","東京六大学","早稲田",1,11,"法政"
"2011-05-15","東京六大学","明治",2,2,"慶應"
"2011-05-15","東京六大学","法政",1,2,"早稲田"
"2011-05-16","東京六大学","慶應",9,3,"明治"
"2011-05-16","東京六大学","早稲田",0,5,"法政"
"2011-05-17","東京六大学","明治",0,5,"慶應"
"2011-05-21","東京六大学","法政",2,5,"明治"
"2011-05-21","東京六大学","立教",8,0,"東大"
"2011-05-22","東京六大学","明治",1,3,"法政"
"2011-05-22","東京六大学","東大",0,5,"立教"
"2011-05-23","東京六大学","法政",2,0,"明治"
"2011-05-28","東京六大学","早稲田",1,6,"慶應"
"2011-05-30","東京六大学","慶應",4,3,"早稲田"
"2011-09-10","東京六大学","慶應",5,0,"東大"
"2011-09-10","東京六大学","慶應",1,3,"法政"
"2011-09-10","東京六大学","慶應",2,3,"明治"
"2011-09-10","東京六大学","慶應",5,6,"立教"
"2011-09-10","東京六大学","慶應",1,4,"立教"
"2011-09-10","東京六大学","慶應",2,6,"早稲田"
"2011-09-10","東京六大学","早稲田",6,3,"明治"
"2011-09-10","東京六大学","早稲田",5,0,"立教"
"2011-09-10","東京六大学","早稲田",23,0,"東大"
"2011-09-10","東京六大学","早稲田",5,7,"法政"
"2011-09-10","東京六大学","早稲田",0,2,"法政"
"2011-09-10","東京六大学","早稲田",4,2,"慶應"
"2011-09-10","東京六大学","明治",4,1,"早稲田"
"2011-09-10","東京六大学","明治",9,4,"早稲田"
"2011-09-10","東京六大学","明治",9,8,"法政"
"2011-09-10","東京六大学","明治",3,2,"法政"
"2011-09-10","東京六大学","明治",0,2,"慶應"
"2011-09-10","東京六大学","明治",7,0,"慶應"
"2011-09-10","東京六大学","明治",7,5,"立教"
"2011-09-10","東京六大学","明治",7,3,"東大"
"2011-09-10","東京六大学","東大",2,5,"慶應"
"2011-09-10","東京六大学","東大",0,2,"立教"
"2011-09-10","東京六大学","東大",1,2,"早稲田"
"2011-09-10","東京六大学","東大",0,1,"法政"
"2011-09-10","東京六大学","東大",7,15,"明治"
"2011-09-10","東京六大学","法政",3,1,"明治"
"2011-09-10","東京六大学","法政",1,2,"慶應"
"2011-09-10","東京六大学","法政",2,1,"慶應"
"2011-09-10","東京六大学","法政",2,1,"東大"
"2011-09-10","東京六大学","法政",3,4,"早稲田"
"2011-09-10","東京六大学","法政",2,3,"立教"
"2011-09-10","東京六大学","立教",5,1,"東大"
"2011-09-10","東京六大学","立教",2,3,"早稲田"
"2011-09-10","東京六大学","立教",0,7,"明治"
"2011-09-10","東京六大学","立教",3,5,"慶應"
"2011-09-10","東京六大学","立教",5,0,"法政"
"2011-09-11","東京六大学","慶應",5,0,"東大"
"2011-09-11","東京六大学","早稲田",6,3,"明治"
"2011-09-12","東京六大学","明治",9,4,"早稲田"
"2011-09-17","東京六大学","明治",9,8,"法政"
"2011-09-17","東京六大学","立教",5,1,"東大"
"2011-09-18","東京六大学","東大",0,2,"立教"
"2011-09-18","東京六大学","法政",3,1,"明治"
"2011-09-19","東京六大学","明治",3,2,"法政"
"2011-09-24","東京六大学","早稲田",5,0,"立教"
"2011-09-24","東京六大学","法政",1,2,"慶應"
"2011-09-25","東京六大学","慶應",1,3,"法政"
"2011-09-25","東京六大学","立教",2,3,"早稲田"
"2011-09-26","東京六大学","法政",2,1,"慶應"
"2011-10-01","東京六大学","明治",0,2,"慶應"
"2011-10-01","東京六大学","東大",1,2,"早稲田"
"2011-10-02","東京六大学","慶應",2,3,"明治"
"2011-10-02","東京六大学","早稲田",23,0,"東大"
"2011-10-03","東京六大学","明治",7,0,"慶應"
"2011-10-08","東京六大学","明治",7,5,"立教"
"2011-10-08","東京六大学","東大",0,1,"法政"
"2011-10-09","東京六大学","法政",2,1,"東大"
"2011-10-09","東京六大学","立教",0,7,"明治"
"2011-10-15","東京六大学","慶應",5,6,"立教"
"2011-10-15","東京六大学","早稲田",5,7,"法政"
"2011-10-16","東京六大学","法政",3,4,"早稲田"
"2011-10-16","東京六大学","立教",3,5,"慶應"
"2011-10-17","東京六大学","慶應",1,4,"立教"
"2011-10-17","東京六大学","早稲田",0,2,"法政"
"2011-10-23","東京六大学","東大",7,15,"明治"
"2011-10-23","東京六大学","立教",5,0,"法政"
"2011-10-24","東京六大学","明治",7,3,"東大"
"2011-10-24","東京六大学","法政",2,3,"立教"
"2011-10-29","東京六大学","慶應",2,6,"早稲田"
"2011-10-30","東京六大学","早稲田",4,2,"慶應"
"2012-04-14","東京六大学","慶應",3,5,"法政"
"2012-04-14","東京六大学","慶應",2,1,"明治"
"2012-04-14","東京六大学","慶應",9,1,"東大"
"2012-04-14","東京六大学","慶應",0,6,"立教"
"2012-04-14","東京六大学","慶應",5,3,"早稲田"
"2012-04-14","東京六大学","慶應",4,2,"早稲田"
"2012-04-14","東京六大学","早稲田",13,0,"東大"
"2012-04-14","東京六大学","早稲田",11,2,"立教"
"2012-04-14","東京六大学","早稲田",14,2,"法政"
"2012-04-14","東京六大学","早稲田",3,2,"明治"
"2012-04-14","東京六大学","早稲田",7,6,"明治"
"2012-04-14","東京六大学","早稲田",11,4,"慶應"
"2012-04-14","東京六大学","明治",11,0,"東大"
"2012-04-14","東京六大学","明治",2,8,"慶應"
"2012-04-14","東京六大学","明治",4,4,"法政"
"2012-04-14","東京六大学","明治",5,3,"法政"
"2012-04-14","東京六大学","明治",3,3,"早稲田"
"2012-04-14","東京六大学","明治",6,3,"早稲田"
"2012-04-14","東京六大学","明治",12,0,"立教"
"2012-04-14","東京六大学","東大",0,5,"明治"
"2012-04-14","東京六大学","東大",0,8,"早稲田"
"2012-04-14","東京六大学","東大",2,11,"慶應"
"2012-04-14","東京六大学","東大",2,3,"立教"
"2012-04-14","東京六大学","東大",4,15,"法政"
"2012-04-14","東京六大学","法政",1,1,"慶應"
"2012-04-14","東京六大学","法政",3,1,"慶應"
"2012-04-14","東京六大学","法政",2,1,"立教"
"2012-04-14","東京六大学","法政",2,4,"明治"
"2012-04-14","東京六大学","法政",5,4,"明治"
"2012-04-14","東京六大学","法政",1,3,"早稲田"
"2012-04-14","東京六大学","法政",3,2,"東大"
"2012-04-14","東京六大学","立教",1,3,"法政"
"2012-04-14","東京六大学","立教",0,5,"早稲田"
"2012-04-14","東京六大学","立教",5,2,"東大"
"2012-04-14","東京六大学","立教",3,2,"慶應"
"2012-04-14","東京六大学","立教",6,2,"明治"
"2012-04-14","東京六大学","立教",0,14,"明治"
"2012-04-15","東京六大学","明治",11,0,"東大"
"2012-04-15","東京六大学","法政",1,1,"慶應"
"2012-04-16","東京六大学","慶應",3,5,"法政"
"2012-04-16","東京六大学","東大",0,5,"明治"
"2012-04-17","東京六大学","法政",3,1,"慶應"
"2012-04-21","東京六大学","早稲田",13,0,"東大"
"2012-04-21","東京六大学","法政",2,1,"立教"
"2012-04-22","東京六大学","東大",0,8,"早稲田"
"2012-04-22","東京六大学","立教",1,3,"法政"
"2012-04-28","東京六大学","慶應",2,1,"明治"
"2012-04-28","東京六大学","早稲田",11,2,"立教"
"2012-04-29","東京六大学","明治",2,8,"慶應"
"2012-04-29","東京六大学","立教",0,5,"早稲田"
"2012-05-05","東京六大学","慶應",9,1,"東大"
"2012-05-05","東京六大学","法政",2,4,"明治"
"2012-05-06","東京六大学","明治",4,4,"法政"
"2012-05-06","東京六大学","東大",2,11,"慶應"
"2012-05-07","東京六大学","法政",5,4,"明治"
"2012-05-08","東京六大学","明治",5,3,"法政"
"2012-05-12","東京六大学","東大",2,3,"立教"
"2012-05-12","東京六大学","法政",1,3,"早稲田"
"2012-05-13","東京六大学","早稲田",14,2,"法政"
"2012-05-13","東京六大学","立教",5,2,"東大"
"2012-05-19","東京六大学","慶應",0,6,"立教"
"2012-05-19","東京六大学","明治",3,3,"早稲田"
"2012-05-20","東京六大学","早稲田",3,2,"明治"
"2012-05-20","東京六大学","立教",3,2,"慶應"
"2012-05-21","東京六大学","明治",6,3,"早稲田"
"2012-05-23","東京六大学","早稲田",7,6,"明治"
"2012-05-26","東京六大学","法政",3,2,"東大"
"2012-05-26","東京六大学","立教",6,2,"明治"
"2012-05-27","東京六大学","明治",12,0,"立教"
"2012-05-27","東京六大学","東大",4,15,"法政"
"2012-05-28","東京六大学","立教",0,14,"明治"
"2012-06-02","東京六大学","慶應",5,3,"早稲田"
"2012-06-03","東京六大学","早稲田",11,4,"慶應"
"2012-06-04","東京六大学","慶應",4,2,"早稲田"
"2012-09-08","東京六大学","慶應",5,4,"立教"
"2012-09-08","東京六大学","慶應",2,4,"法政"
"2012-09-08","東京六大学","慶應",5,5,"東大"
"2012-09-08","東京六大学","慶應",12,1,"東大"
"2012-09-08","東京六大学","慶應",1,3,"明治"
"2012-09-08","東京六大学","慶應",1,0,"明治"
"2012-09-08","東京六大学","慶應",4,7,"早稲田"
"2012-09-08","東京六大学","早稲田",11,3,"東大"
"2012-09-08","東京六大学","早稲田",0,7,"明治"
"2012-09-08","東京六大学","早稲田",4,1,"立教"
"2012-09-08","東京六大学","早稲田",2,1,"法政"
"2012-09-08","東京六大学","早稲田",6,3,"法政"
"2012-09-08","東京六大学","早稲田",6,3,"慶應"
"2012-09-08","東京六大学","明治",0,2,"立教"
"2012-09-08","東京六大学","明治",5,4,"立教"
"2012-09-08","東京六大学","明治",0,4,"早稲田"
"2012-09-08","東京六大学","明治",3,2,"早稲田"
"2012-09-08","東京六大学","明治",14,0,"東大"
"2012-09-08","東京六大学","明治",2,5,"慶應"
"2012-09-08","東京六大学","明治",0,0,"慶應"
"2012-09-08","東京六大学","明治",2,3,"法政"
"2012-09-08","東京六大学","東大",1,6,"早稲田"
"2012-09-08","東京六大学","東大",1,8,"法政"
"2012-09-08","東京六大学","東大",1,3,"慶應"
"2012-09-08","東京六大学","東大",3,11,"明治"
"2012-09-08","東京六大学","東大",0,3,"立教"
"2012-09-08","東京六大学","法政",12,5,"東大"
"2012-09-08","東京六大学","法政",3,2,"慶應"
"2012-09-08","東京六大学","法政",5,2,"立教"
"2012-09-08","東京六大学","法政",2,1,"早稲田"
"2012-09-08","東京六大学","法政",6,1,"明治"
"2012-09-08","東京六大学","立教",4,6,"慶應"
"2012-09-08","東京六大学","立教",2,7,"明治"
"2012-09-08","東京六大学","立教",2,4,"早稲田"
"2012-09-08","東京六大学","立教",0,1,"法政"
"2012-09-08","東京六大学","立教",2,0,"東大"
"2012-09-09","東京六大学","慶應",5,4,"立教"
"2012-09-09","東京六大学","早稲田",11,3,"東大"
"2012-09-15","東京六大学","明治",0,2,"立教"
"2012-09-15","東京六大学","東大",1,8,"法政"
"2012-09-16","東京六大学","法政",12,5,"東大"
"2012-09-16","東京六大学","立教",2,7,"明治"
"2012-09-17","東京六大学","明治",5,4,"立教"
"2012-09-22","東京六大学","明治",0,4,"早稲田"
"2012-09-22","東京六大学","法政",3,2,"慶應"
"2012-09-24","東京六大学","慶應",2,4,"法政"
"2012-09-24","東京六大学","早稲田",0,7,"明治"
"2012-09-25","東京六大学","明治",3,2,"早稲田"
"2012-09-29","東京六大学","慶應",5,5,"東大"
"2012-09-29","東京六大学","立教",2,4,"早稲田"
"2012-09-30","東京六大学","早稲田",4,1,"立教"
"2012-09-30","東京六大学","東大",1,3,"慶應"
"2012-10-01","東京六大学","慶應",12,1,"東大"
"2012-10-06","東京六大学","東大",3,11,"明治"
"2012-10-06","東京六大学","立教",0,1,"法政"
"2012-10-07","東京六大学","明治",14,0,"東大"
"2012-10-07","東京六大学","法政",5,2,"立教"
"2012-10-13","東京六大学","早稲田",2,1,"法政"
"2012-10-13","東京六大学","明治",2,5,"慶應"
"2012-10-14","東京六大学","慶應",1,3,"明治"
"2012-10-14","東京六大学","法政",2,1,"早稲田"
"2012-10-15","東京六大学","早稲田",6,3,"法政"
"2012-10-15","東京六大学","明治",0,0,"慶應"
"2012-10-16","東京六大学","慶應",1,0,"明治"
"2012-10-20","東京六大学","明治",2,3,"法政"
"2012-10-20","東京六大学","東大",0,3,"立教"
"2012-10-21","東京六大学","法政",6,1,"明治"
"2012-10-21","東京六大学","立教",2,0,"東大"
"2012-10-27","東京六大学","慶應",4,7,"早稲田"
"2012-10-28","東京六大学","早稲田",6,3,"慶應"
"2013-04-13","東京六大学","慶應",7,1,"立教"
"2013-04-13","東京六大学","慶應",0,4,"法政"
"2013-04-13","東京六大学","慶應",11,2,"東大"
"2013-04-13","東京六大学","慶應",5,3,"明治"
"2013-04-13","東京六大学","慶應",0,2,"明治"
"2013-04-13","東京六大学","慶應",0,9,"早稲田"
"2013-04-13","東京六大学","早稲田",6,0,"東大"
"2013-04-13","東京六大学","早稲田",10,1,"明治"
"2013-04-13","東京六大学","早稲田",1,9,"明治"
"2013-04-13","東京六大学","早稲田",1,3,"立教"
"2013-04-13","東京六大学","早稲田",3,9,"法政"
"2013-04-13","東京六大学","早稲田",8,4,"慶應"
"2013-04-13","東京六大学","明治",0,1,"立教"
"2013-04-13","東京六大学","明治",2,2,"早稲田"
"2013-04-13","東京六大学","明治",5,1,"早稲田"
"2013-04-13","東京六大学","明治",2,0,"東大"
"2013-04-13","東京六大学","明治",4,0,"慶應"
"2013-04-13","東京六大学","明治",5,9,"法政"
"2013-04-13","東京六大学","明治",6,3,"法政"
"2013-04-13","東京六大学","東大",1,10,"法政"
"2013-04-13","東京六大学","東大",0,3,"早稲田"
"2013-04-13","東京六大学","東大",0,1,"慶應"
"2013-04-13","東京六大学","東大",0,10,"明治"
"2013-04-13","東京六大学","東大",0,16,"立教"
"2013-04-13","東京六大学","法政",9,3,"東大"
"2013-04-13","東京六大学","法政",6,3,"慶應"
"2013-04-13","東京六大学","法政",10,1,"立教"
"2013-04-13","東京六大学","法政",9,2,"早稲田"
"2013-04-13","東京六大学","法政",5,5,"明治"
"2013-04-13","東京六大学","法政",2,3,"明治"
"2013-04-13","東京六大学","立教",8,0,"慶應"
"2013-04-13","東京六大学","立教",5,4,"慶應"
"2013-04-13","東京六大学","立教",3,5,"明治"
"2013-04-13","東京六大学","立教",0,1,"明治"
"2013-04-13","東京六大学","立教",1,2,"法政"
"2013-04-13","東京六大学","立教",2,1,"早稲田"
"2013-04-13","東京六大学","立教",6,1,"東大"
"2013-04-14","東京六大学","慶應",7,1,"立教"
"2013-04-14","東京六大学","法政",9,3,"東大"
"2013-04-15","東京六大学","立教",5,4,"慶應"
"2013-04-20","東京六大学","早稲田",6,0,"東大"
"2013-04-20","東京六大学","立教",3,5,"明治"
"2013-04-21","東京六大学","明治",0,1,"立教"
"2013-04-21","東京六大学","東大",0,3,"早稲田"
"2013-04-22","東京六大学","立教",0,1,"明治"
"2013-04-27","東京六大学","早稲田",10,1,"明治"
"2013-04-27","東京六大学","法政",6,3,"慶應"
"2013-04-28","東京六大学","慶應",0,4,"法政"
"2013-04-28","東京六大学","明治",2,2,"早稲田"
"2013-04-29","東京六大学","早稲田",1,9,"明治"
"2013-04-30","東京六大学","明治",5,1,"早稲田"
"2013-05-04","東京六大学","慶應",11,2,"東大"
"2013-05-04","東京六大学","法政",10,1,"立教"
"2013-05-05","東京六大学","東大",0,1,"慶應"
"2013-05-05","東京六大学","立教",1,2,"法政"
"2013-05-12","東京六大学","東大",0,10,"明治"
"2013-05-12","東京六大学","立教",2,1,"早稲田"
"2013-05-13","東京六大学","早稲田",1,3,"立教"
"2013-05-13","東京六大学","明治",2,0,"東大"
"2013-05-18","東京六大学","慶應",5,3,"明治"
"2013-05-18","東京六大学","法政",9,2,"早稲田"
"2013-05-19","東京六大学","早稲田",3,9,"法政"
"2013-05-19","東京六大学","明治",4,0,"慶應"
"2013-05-21","東京六大学","慶應",0,2,"明治"
"2013-05-25","東京六大学","明治",5,9,"法政"
"2013-05-25","東京六大学","立教",6,1,"東大"
"2013-05-26","東京六大学","東大",0,16,"立教"
"2013-05-26","東京六大学","法政",5,5,"明治"
"2013-05-27","東京六大学","明治",6,3,"法政"
"2013-05-28","東京六大学","法政",2,3,"明治"
"2013-06-01","東京六大学","早稲田",8,4,"慶應"
"2013-06-02","東京六大学","慶應",0,9,"早稲田"
"2013-09-14","東京六大学","慶應",4,3,"立教"
"2013-09-14","東京六大学","慶應",1,9,"法政"
"2013-09-14","東京六大学","慶應",5,2,"法政"
"2013-09-14","東京六大学","慶應",1,0,"東大"
"2013-09-14","東京六大学","慶應",2,4,"明治"
"2013-09-14","東京六大学","慶應",0,2,"早稲田"
"2013-09-14","東京六大学","早稲田",10,2,"東大"
"2013-09-14","東京六大学","早稲田",1,3,"明治"
"2013-09-14","東京六大学","早稲田",4,5,"明治"
"2013-09-14","東京六大学","早稲田",2,4,"立教"
"2013-09-14","東京六大学","早稲田",1,1,"法政"
"2013-09-14","東京六大学","早稲田",0,3,"法政"
"2013-09-14","東京六大学","早稲田",9,2,"慶應"
"2013-09-14","東京六大学","明治",16,0,"東大"
"2013-09-14","東京六大学","明治",1,4,"早稲田"
"2013-09-14","東京六大学","明治",5,3,"立教"
"2013-09-14","東京六大学","明治",5,0,"慶應"
"2013-09-14","東京六大学","明治",5,3,"法政"
"2013-09-14","東京六大学","東大",0,5,"明治"
"2013-09-14","東京六大学","東大",0,5,"早稲田"
"2013-09-14","東京六大学","東大",0,5,"慶應"
"2013-09-14","東京六大学","東大",0,4,"法政"
"2013-09-14","東京六大学","東大",0,3,"立教"
"2013-09-14","東京六大学","法政",1,3,"立教"
"2013-09-14","東京六大学","法政",3,3,"慶應"
"2013-09-14","東京六大学","法政",0,8,"慶應"
"2013-09-14","東京六大学","法政",8,0,"東大"
"2013-09-14","東京六大学","法政",5,1,"早稲田"
"2013-09-14","東京六大学","法政",2,5,"明治"
"2013-09-14","東京六大学","立教",9,1,"慶應"
"2013-09-14","東京六大学","立教",2,3,"慶應"
"2013-09-14","東京六大学","立教",4,0,"法政"
"2013-09-14","東京六大学","立教",5,1,"明治"
"2013-09-14","東京六大学","立教",8,3,"明治"
"2013-09-14","東京六大学","立教",1,3,"早稲田"
"2013-09-14","東京六大学","立教",0,1,"早稲田"
"2013-09-14","東京六大学","立教",5,2,"東大"
"2013-09-17","東京六大学","慶應",4,3,"立教"
"2013-09-17","東京六大学","明治",16,0,"東大"
"2013-09-18","東京六大学","立教",2,3,"慶應"
"2013-09-21","東京六大学","東大",0,5,"早稲田"
"2013-09-21","東京六大学","法政",1,3,"立教"
"2013-09-22","東京六大学","早稲田",10,2,"東大"
"2013-09-22","東京六大学","立教",4,0,"法政"
"2013-09-28","東京六大学","早稲田",1,3,"明治"
"2013-09-28","東京六大学","法政",3,3,"慶應"
"2013-09-29","東京六大学","慶應",1,9,"法政"
"2013-09-29","東京六大学","明治",1,4,"早稲田"
"2013-09-30","東京六大学","早稲田",4,5,"明治"
"2013-09-30","東京六大学","法政",0,8,"慶應"
"2013-10-01","東京六大学","慶應",5,2,"法政"
"2013-10-06","東京六大学","慶應",1,0,"東大"
"2013-10-06","東京六大学","立教",5,1,"明治"
"2013-10-07","東京六大学","明治",5,3,"立教"
"2013-10-07","東京六大学","東大",0,5,"慶應"
"2013-10-08","東京六大学","立教",8,3,"明治"
"2013-10-12","東京六大学","法政",8,0,"東大"
"2013-10-12","東京六大学","立教",1,3,"早稲田"
"2013-10-13","東京六大学","早稲田",2,4,"立教"
"2013-10-13","東京六大学","東大",0,4,"法政"
"2013-10-14","東京六大学","立教",0,1,"早稲田"
"2013-10-19","東京六大学","早稲田",1,1,"法政"
"2013-10-19","東京六大学","明治",5,0,"慶應"
"2013-10-21","東京六大学","慶應",2,4,"明治"
"2013-10-21","東京六大学","法政",5,1,"早稲田"
"2013-10-22","東京六大学","早稲田",0,3,"法政"
"2013-10-27","東京六大学","法政",2,5,"明治"
"2013-10-27","東京六大学","立教",5,2,"東大"
"2013-10-28","東京六大学","明治",5,3,"法政"
"2013-10-28","東京六大学","東大",0,3,"立教"
"2013-11-02","東京六大学","慶應",0,2,"早稲田"
"2013-11-03","東京六大学","早稲田",9,2,"慶應"
"2014-04-12","東京六大学","慶應",7,0,"東大"
"2014-04-12","東京六大学","慶應",4,3,"明治"
"2014-04-12","東京六大学","慶應",5,3,"明治"
"2014-04-12","東京六大学","慶應",5,0,"法政"
"2014-04-12","東京六大学","慶應",2,3,"立教"
"2014-04-12","東京六大学","慶應",0,1,"立教"
"2014-04-12","東京六大学","慶應",2,1,"早稲田"
"2014-04-12","東京六大学","早稲田",3,0,"法政"
"2014-04-12","東京六大学","早稲田",1,3,"立教"
"2014-04-12","東京六大学","早稲田",11,0,"東大"
"2014-04-12","東京六大学","早稲田",2,0,"明治"
"2014-04-12","東京六大学","早稲田",8,3,"明治"
"2014-04-12","東京六大学","早稲田",6,8,"慶應"
"2014-04-12","東京六大学","明治",7,0,"東大"
"2014-04-12","東京六大学","明治",5,5,"慶應"
"2014-04-12","東京六大学","明治",1,2,"法政"
"2014-04-12","東京六大学","明治",4,3,"法政"
"2014-04-12","東京六大学","明治",8,1,"早稲田"
"2014-04-12","東京六大学","明治",7,1,"立教"
"2014-04-12","東京六大学","明治",4,0,"立教"
"2014-04-12","東京六大学","東大",0,10,"明治"
"2014-04-12","東京六大学","東大",2,13,"慶應"
"2014-04-12","東京六大学","東大",0,14,"早稲田"
"2014-04-12","東京六大学","東大",2,14,"立教"
"2014-04-12","東京六大学","東大",0,6,"法政"
"2014-04-12","東京六大学","法政",5,9,"早稲田"
"2014-04-12","東京六大学","法政",4,3,"立教"
"2014-04-12","東京六大学","法政",3,5,"明治"
"2014-04-12","東京六大学","法政",2,3,"慶應"
"2014-04-12","東京六大学","法政",9,3,"東大"
"2014-04-12","東京六大学","立教",1,3,"法政"
"2014-04-12","東京六大学","立教",3,5,"早稲田"
"2014-04-12","東京六大学","立教",3,4,"早稲田"
"2014-04-12","東京六大学","立教",7,0,"東大"
"2014-04-12","東京六大学","立教",4,6,"慶應"
"2014-04-12","東京六大学","立教",7,0,"明治"
"2014-04-13","東京六大学","東大",0,10,"明治"
"2014-04-13","東京六大学","法政",5,9,"早稲田"
"2014-04-19","東京六大学","慶應",7,0,"東大"
"2014-04-19","東京六大学","立教",1,3,"法政"
"2014-04-20","東京六大学","東大",2,13,"慶應"
"2014-04-20","東京六大学","法政",4,3,"立教"
"2014-04-26","東京六大学","慶應",4,3,"明治"
"2014-04-26","東京六大学","立教",3,5,"早稲田"
"2014-04-27","東京六大学","早稲田",1,3,"立教"
"2014-04-27","東京六大学","明治",5,5,"慶應"
"2014-04-28","東京六大学","慶應",5,3,"明治"
"2014-04-28","東京六大学","立教",3,4,"早稲田"
"2014-05-03","東京六大学","早稲田",11,0,"東大"
"2014-05-03","東京六大学","明治",1,2,"法政"
"2014-05-04","東京六大学","東大",0,14,"早稲田"
"2014-05-04","東京六大学","法政",3,5,"明治"
"2014-05-05","東京六大学","明治",4,3,"法政"
"2014-05-10","東京六大学","法政",2,3,"慶應"
"2014-05-10","東京六大学","立教",7,0,"東大"
"2014-05-11","東京六大学","慶應",5,0,"法政"
"2014-05-11","東京六大学","東大",2,14,"立教"
"2014-05-17","東京六大学","慶應",2,3,"立教"
"2014-05-17","東京六大学","早稲田",2,0,"明治"
"2014-05-18","東京六大学","明治",8,1,"早稲田"
